Title,Authors,Publication Date,Keywords,Abstract,Classification,Subject Areas
Intraoperative injection of combined fibrin sealant and methylene blue dye for surgery of branchial cleft cysts: A case report,"Pitak-Arnnop P., Subbalekha K., Sirintawat N., Auychai P., Klaisiri A., Neff A.",2019-09-01,"Austria, Branchioma, Child, Fibrin Tissue Adhesive, Head and Neck Neoplasms, Humans, Methylene Blue, Neoplasm Recurrence, Local, Branchial cleft cyst, Excision, Fibrin glue, Intraoperative injection, Methylene blue dye","Differential diagnosis of a lateral neck mass, especially in paediatric patients, should include branchial cleft cysts (BrCC). It is often difficult to identify and completely resect all cystic components, especially when the lesion becomes infected and/or gigantic. Incomplete excision increases the likelihood of recurrences. We reported a simple technique to facilitate the BrCC resection. Tisseel fibrin glue (FG: Baxter AG, Vienna, Austria) was mixed with methylene blue dye in inverse portion to the cyst size and/or the FG volume before injecting into the cystic lumen. After polymerisation of the dyed glue, the lesion was better visualised and extirpated in toto with the aid of the dye colour and gelatinisation by FG. An up-to-date diagnostic and therapeutic algorithm for BrCC was also presented.","medical, dentistry","Surgery, Oral Surgery, Otorhinolaryngology"
Appliance Classification Method Based on K-Nearest Neighbors for Home Energy Management System,"Nguyen T.D., Do T.D., Le M.H., Le N.T., Benjapolakul W.",2019-02-20,"Classification algorithm, Classification approach, Classification features, Classification results, Home energy management systems, K nearest neighbor (KNN), K-NN classifier, Smart plugs, Appliance Classification, Home Energy Management System, KNN classifier, Smart Plug-In","Saving energy is one of the biggest concerns nowadays in order to deal with lacking fossil fuel and climate change. One possible approach is using the Home Energy Management System (HEMS) to monitor and manage the electrical usage at residential user. One useful feature of HEMS is the capability of detecting and identifying electrical appliances in order to assign these appliances to join many saving energy programs such as Time-Of-Use or Demand Response. In this paper, we propose an appliance classification approach based on K-Nearest Neighbors (KNN) technique. KNN is extensively used classification algorithm owing to its simplicity, ease of implementation and effectiveness. The inputs we used to calculate the Euclidean distance in KNN are the root mean square (RMS) of voltage, current and the active power of appliance. We also implement a HEMS prototype includes many smart plug-in devices and a MQTT server. The appliance classification results show that our KNN classifier can be a suitable approach for appliance classification feature of HEMS.","fluidex; related topics, computer science, engineering, physics","Artificial Intelligence, Computer Science Applications, Computational Mechanics, Control and Systems Engineering, Instrumentation"
Consideration of likeness preferences for printed images based on object dependence of edge enhancement effect,"Hansuebsai A., Kittiboongate Y., Im-Oep N., Chareopsopa K.",2019-01-01,"detail expression, Edge enhancements, Edge-enhancement effects, likeness preference, Perceptual attributes, Perceptual quality, Psychophysical experiments, Quality attributes, Detail expression, Likeness preference, detail expression, edge enhancement, image quality, likeness preference","This study investigates the relationship between perceptual attributes on printed images and likeness preference as well as the influence of edge enhancement method. Printed images with varied edge enhancement filtering weights of four objects in everyday life were evaluated by observers in psychophysical experiment. By data analysis, it was found that three quality attributes such as image quality, detail expression and naturalness were sufficient to represent perceptual quality of images, by which they would probably influence in final decision of Like and Dislike of images. 5 stage-estimation indicated that there was a sensation limit based on these three attributes, depending on each object. The observers were able to some extent to differentiate the perceptual quality of printed images due to easy recognition of their clues. The relationship between the estimated data of three attributes and likeness preference was established. This finding could predict the likeness preferences of mixed objects in printed images for chosen edge enhancement filtering weight.","fluidex; related topics, computer science",Artificial Intelligence
Augemented architecture,Lertsithichai S.,2019-01-01,"Architectural buildings, Built environment, Computational design, Digital technologies, Intelligent environment, Large-scale projects, Physical environments, Virtual/Augmented Reality, Computational Design Research, Human-Computer Interaction, IoT for Built Environments, Ubiquitous Computing, Virtual / Augmented Reality","In an increasingly connected world where computers are everywhere, surrounding us in embedded small portable devices, appliances and inside buildings, implementing these interconnected and embedded computers have now become common practice in the design of smart spaces and intelligent environments of today. Digital information is constantly being collected and distributed by a network of digital devices communicating with users and vice versa. New behaviors and activities that may have not been considered before in the design of architectural building types are now commonly found in public and private spaces throughout the world. In an attempt to explore and experiment with the concept of interplay between digital and physical environments, an option studio was proposed to 4th year architecture students to develop a new type of augmented architecture that corresponds to changes in human social behavior due to digital technologies. Five pilot projects are presented with experiments conducted to question three social activities commonly found in everyday lives using Arduino prototypes installed in real physical locations. The prototypes were then used as a basis for the development of large-scale projects proposed as augmented architecture.","fluidex; related topics, computer science","Computer Graphics and Computer-Aided Design, Computer Vision and Pattern Recognition, Software"
Formalizing a decision table into petri nets,"Mankong T., Vatanawood W.",2019-12-09,"Business Process, Business rules, Business workflow, Formal model, Petri net models, Redundant rules, Transformation rules, Visualization technique, Decision Table, Formal Model, Petri Nets, Transformation Rule","Business workflow designers use decision tables to lay out all possible business rules in the so-called IF-THEN format. However, as the business process continue to develop iteratively, the business rules are likely to explode considerably. This usually leads to an inadvertently error-prone design of the business process. Therefore, some designers employ a visualization technique to help them comprehend the decision tables more profoundly and mitigate the design errors. This paper proposes a scheme to visualize the decision tables using Petri nets. A Petri net is a formal method that is used to illustrate business flows and decision paths of the decision table. Our method starts with defining a set of rules which transforms a decision table into a Petri net model. Next, the table is transformed into a Petri net model. This transforming process often disclose inconsistent rules and redundant rules. After refining the table and obtaining a final model, a simulation tool is then used to animate the Petri net model. This allows the designers to verify the internal working of the decision table, identify its flaws, and fix the errors more precisely.","fluidex; related topics, computer science","Software, Human-Computer Interaction, Computer Vision and Pattern Recognition, Computer Networks and Communications"
Anonymity and commitment: how do Kierkegaard and Dreyfus fare in the era of Facebook and “post-truth”?,Hongladarom S.,2019-06-01,"Anonymity, Commitment, Dreyfus, Kierkegaard, Public, Rationality, Anonymity, Commitment, Dreyfus, Education, Kierkegaard, Press, Public, Rationality","This paper looks at the situation first described by Dreyfus (Educ Philos Theory 34(4):369–378, 2002) in his seminal paper, in order to find out whether and, if so, to what extent the use of Internet in education is still characterized by anonymity and commitment in today’s social media and ‘post-truth’ era. Current form of web technology provides an occasion for us to rethink what the Press and the Public, two main Kierkegaardian themes, actually consist in. The very ease and rapidity of how information is shared and the blurring of the line between journalists and consumers have made it very difficult to find where the Public actually is so that one can conform one’s own thoughts and beliefs to it. In addition, an effect of social media is that the Public does not seem to be monolithic, but has splintered into many smaller groups, each one overlapping with one another in a highly complex way. In Kierkegaard’s time the Press consisted of nothing more than a rather small number of newspapers, but now we have countless number of sources of information, so much so that it is almost impossible to see where the Press actually is. This situation has a way of diluting Kierkegaard’s contention that it is the Press that anonymized the people, rending them faceless and eliminating their individuality. Furthermore, the effect of Facebook is such that, not only does one still retain much of one’s commitment, but the commitment can be very passionate. As Petrik et al. (Ethics Inf Technol 16:275–284, 2014) have pointed out, it is possible for someone to be passionately committed to something while remaining very active on the Internet. This shows that the direction can go both ways. On the one hand, fragmenting the Public can go along with lack of commitment and other ills that Kierkegaard mentioned. On the other hand, fragmenting the Public, thereby creating many smaller groups existing in the online world (such as Facebook groups) can also bring about specific and well-directed commitments than would be possible if the Public remained a single monolithic entity. Furthermore, Kierkegaard’s insistence on lack of commitment by the Public seems to foretell the current malaise of what is known as ‘post-truth’. For Dreyfus the Internet is ultimately responsible for this. Indeed, however, both lack of commitment and too much commitment seem to be both responsible. A way out of this is proposed where a commitment to rational and critical thought is needed.","arts, computer science","Philosophy, Human-Computer Interaction, Artificial Intelligence"
In vivo bone regeneration induced by a Scaffold of chitosan/dicarboxylic acid seeded with human periodontal ligament cells,"Sukpaita T., Chirachanchai S., Suwattanachai P., Everts V., Pimkhaokham A., Ampornaramveth R.S.",2019-10-01,"Animals, Biocompatible Materials, Bone Regeneration, Cell Differentiation, Chitosan, Dicarboxylic Acids, Gene Expression Regulation, Humans, Mice, Models, Animal, Osteoblasts, Periodontal Ligament, Tissue Scaffolds, Bone regeneration, Calvarial defect, Chitosan, Periodontal ligament cells, Scaffold","Chitosan/dicarboxylic acid (CS/DA) scaffold has been developed as a bone tissue engineering material. This study evaluated a CS/DA scaffold with and without seeded primary human periodontal ligament cells (hPDLCs) in its capacity to regenerate bone in calvarial defects of mice. The osteogenic differentiation of hPDLCs was analyzed by bone nodule formation and gene expression. In vivo bone regeneration was analyzed in mice calvarial defects. Eighteen mice were divided into 3 groups: one group with empty defects, one group with defects with CS/DA scaffold, and a group with defects with CS/DA scaffold and with hPDLCs. After 6 and 12 weeks, new bone formation was assessed using microcomputed tomography (Micro-CT) and histology. CS/DA scaffold significantly promoted in vitro osteoblast-related gene expression (RUNX2, OSX, COL1, ALP, and OPN) by hPDLCs. Micro-CT revealed that CS/DA scaffolds significantly promoted in vivo bone regeneration both after 6 and 12 weeks (p < 0.05). Histological examination confirmed these findings. New bone formation was observed in defects with CS/DA scaffold; being similar with and without hPDLCs. CS/DA scaffolds can be used as a bone regenerative material with good osteoinductive/osteoconductive properties.","coastal engineering, biochemistryistry, chemistry, computer science","Catalysis, Molecular Biology, Spectroscopy, Computer Science Applications, Physical and Theoretical Chemistry, Organic Chemistry, Inorganic Chemistry"
Computational fluid dynamics simulation of full breathing cycle for aerosol deposition in trachea: Effect of breathing frequency,"Piemjaiswang R., Shiratori S., Chaiwatanarat T., Piumsomboon P., Chalermsinsuwan B.",2019-04-01,"Aerosol deposition, Breathing frequency, Computational fluid dynamics simulations, Electrostatic charges, Trachea, Wall shear stress, Aerosol deposition, Breathing frequency, Computational fluid dynamics simulation, Electrostatic charge, Trachea, Wall shear stress","Aerosols have been widely used in the treatment of certain airway diseases. With different breathing conditions of patients, the flow pattern might not cause the aerosol to transport and deposit on the desired bronchial section. In this study, computational fluid dynamics simulations based on the Euler–Euler method were successfully used to evaluate the airflow behavior when an electrostatic charge was present. The three-dimensional domain was acquired and derived from the computed tomography scan of the patient. Three breathing frequencies were investigated. The instantaneous contour plot revealed that the particles migrated to the wall since charged particles will move from the high to the low potentials. It was found that the variation of the breathing frequency plays a significant role on designated particle deposition region. At a short flow time, the particles only traveled and deposited on the upper part of the airway, whereas as the time flow increased the particles tended to increasingly accumulate on the lower parts of the airway. The electrostatic charge model for aerosol deposition has shown that the further design of aerosol transport must take an average breathing frequency into consideration. The wall shear stress, oscillatory flow velocity index, granular temperature, granular pressure and skin friction coefficient were able to imply the amount of solid particles deposited within the system. All the purposed indices can be used as preliminary indicators for indicating a potential deposition location of the aerosol.","chemistry, coastal engineering","Chemistry (all), Chemical Engineering (all)"
Rendering polypropylene biocomposites antibacterial through modification with oyster shell powder,"Tsou C.-H., Wu C.-S., Hung W.-S., De Guzman M.R., Gao C., Wang R.-Y., Chen J., Wan N., Peng Y.-J., Suen M.-C.",2019-01-03,"Anti-bacterial activity, Antibacterial, Bactericidal agent, Compatibility, L929 fibroblasts, Modified polypropylene, Oyster shell powder, Relative growth rate, Antibacterial, Compatibility, Cytotoxicity, Maleic anhydride, Oyster shell powder, Polypropylene","We report herein new biocomposites prepared from thermally treated oyster shell powder (TTOSP) and modified polypropylene (PP). Untreated and heat-treated OSP are examined to determine which of them is more effective as a bactericidal agent that can be incorporated into a modified PP to prepare biocomposites. The results of TGA and SEM indicate poor compatibility between PP and biocomposites containing more than 0.5 wt% TTOSP. A quantitative analysis reveals that TTOSP can impart antibacterial activity. MTT assay tests on the biocomposites reveal that the relative growth rates of L929 fibroblast cells increase with the TTOSP content, indicating that the biocomposites exhibit no cytotoxicity. The results from this study suggest that a TTOSP content of as low as 0.5 wt% is sufficient to improve the thermostability and tensile property of PP.","fluidex; related topics, chemistry, Materials Science","Organic Chemistry, Polymers and Plastics, Materials Chemistry"
"Blood glucose, amino acid profiles and nutrient transporter gene expressions in the small intestine of low and normal birthweight piglets during the early suckling period","Thongsong B., Wiyaporn M., Kalandakanond-Thongsong S.",2019-05-01,"Aging, Amino Acids, Animals, Animals, Suckling, Birth Weight, Blood Glucose, Intestine, Small, Membrane Transport Proteins, Swine, Amino acid transporters, Glucose transporters, Intestinal adaptation, Low birthweight, Normal birthweight, Small intestine","Birthweight and age can play a role in adaptational changes in plasma levels of glucose and amino acids by regulating the intestinal expression of specific nutrients transporters in piglets. The aim of the present study was to compare hematological features, circulating levels of glucose and amino acids, and small intestinal gene expression for transporters for glucose (SGLT1, GLUT2), amino acids (LAT2, b 0,+ AT) and peptides (PepT1) between low birthweight (LBW) and normal birthweight (NBW) piglets at birth prior to suckling and day 7 after birth. A secondary aim was to evaluate correlations between circulating levels of glucose or amino acids and their transporters. There were significant age-dependent changes in the immune cell repertoire in the circulating blood (P < 0.004). Blood glucose levels were lower in LBW piglets than in NBW piglets (P < 0.05); in both birthweight groups, blood glucose increased with age. Plasma concentrations of histidine, isoleucine, proline and tryptophan showed significant changes with age (P < 0.003). With regard to mRNA levels for the nutrient transporters, there were no differences between the two birthweight groups or between the two age groups. At day 7 postpartum, intestinal expression of SGLT1 or GLUT2 mRNA did not correlate with blood glucose level. Expression of LAT2 mRNA in the ileum correlated positively with plasma level of methionine (r = 0.92, P < 0.001). This is the first detailed analysis of hematological features, plasma glucose and amino acid levels, and nutrient transporter expression in LBW and NBW piglets during the early suckling period.","Agricultural and Biological Sciences, Veterinary Science","Animal Science and Zoology, Veterinary (all)"
Stability of La dopants in NaTaO3 photocatalysts,"Sudrajat H., Babel S., Thushari I., Laohhasurayotin K.",2019-02-15,"EXAFS, La doping, NaTaO3, Photo-stability, XANES, EXAFS, La doping, NaTaO3, Photostability, XANES","Doping NaTaO3 with La typically results in increased photocatalytic activity. The photocatalytic activity of La-doped NaTaO3 should therefore be sensitive to the photostability of the La species being doped. Unfortunately, the photostability of the La species in NaTaO3 is not fully known. Herein, we perform an in-depth study on the photostability of the La species. Advanced characterization techniques, including X-ray photoelectron spectroscopy (XPS), X-ray absorption near edge structure (XANES), and extended X-ray absorption fine structure (EXAFS), are employed to clarify the chemical state and local structure of the La species in NaTaO3. Our findings show that the examined La-doped NaTaO3 can be effectively reused for six consecutive runs without a significant loss of its photocatalytic activity for the decomposition of recalcitrant organic compounds under UV light. The reusability of La-doped NaTaO3 is proposed to be due to the photostability of the La species. The La species are photostable because their oxidation state is unaltered and their structure in the host NaTaO3 is well preserved.","fluidex; related topics, engineering, Materials Science","Mechanics of Materials, Mechanical Engineering, Metals and Alloys, Materials Chemistry"
Tunable size and shape of conductive poly(N-methylaniline) based on surfactant template and doping,"Direksilp C., Sirivat A.",2019-06-01,"Cetyl trimethyl ammonium bromides, Chemical oxidative polymerization, Electrical conductivity, Electron microscopy images, Hollow spherical particles, N-methylaniline, Polyaniline derivatives, Sodium dodecylbenzenesulfonate, doping, electrical conductivity, poly(N-methylaniline), surfactant","Poly(N-methylaniline) (PNMA) is one of the polyaniline derivatives with N-substituted position. Polyaniline derivatives have attracted attention due to their higher solubility in common solvents than pristine polyaniline, but they still possess lower electrical conductivity. In this work, PNMA was synthesized via chemical oxidative polymerization in an ethanol–water system. The effect of surfactant type, namely anionic sodium dodecylbenzenesulfonate (SDBS), cationic cetyltrimethylammonium bromide and non-ionic Tween20, on the electrical conductivity, doping level and morphology was investigated. PNMA prepared with the SDBS system possessed the highest electrical conductivity among the obtained PNMAs with and without surfactants. The effect of N HClO4 /N NMA dopant mole ratios on the re-doping, crystallinity, morphology and particle size was also examined. Using an N HClO4 /N NMA mole ratio of 10:1 in the re-doping process provided the highest electrical conductivity of 15.53 ± 2.5 S cm −1 , a doping level of 55.59%, along with hollow spherical particles with the thinnest membrane. Electron microscopy images revealed that the morphology of PNMA particles depended mainly on the surfactant type but not the N HClO4 /N NMA mole ratio. © 2019 Society of Chemical Industry.","Materials Science, chemistry","Polymers and Plastics, Organic Chemistry, Materials Chemistry"
Classification of Fruit in a Box (FIB) Using Hybridization of Color and Texture Features,"Watcharasing J., Thiralertphanich T., Panthuwadeethorn S., Phimoltares S.",2019-07-01,"Color correlograms, Color features, Descriptors, Difference matrix, Gray level co occurrence matrix(GLCM), Hsv color histograms, Local binary patterns, Texture features, Color Correlogram, Color Feature, Color Layout Descriptor (CLD), Gray Level Co-occurrence Matrix (GLCM), HSV Color Histogram, Image Classification, Local Binary Pattern (LBP), Neighboring Gray Tone Difference Matrix (NGTDM), Texture Feature","The purpose of this paper is to develop an effective classification of fruit in a box by considering the color and texture features from the images. Twenty fruit types with various appearances in color and texture were selected to be analyzed in this study. Although the capability of many color or texture features were previously studied in many researches, each feature cannot be used to identify the fruit type accurately enough for practical use. In this study, we combine six features, i.e., HSV Color Histogram, Color Layout Descriptor (CLD), Color Correlogram, Gray Level Co-occurrence Matrix (GLCM), Local Binary Pattern (LBP), and Neighboring Gray Tone Difference Matrix (NGTDM) to gain high accuracy of fruit-in-A-box classification. An image preprocessing stage is applied to fruit images to prepare the images in good condition. Then, six image features are extracted from each image. Finally, the fruit classification process is adopted through the well-known classification methods such as Decision Tree, Random Forest, k-Nearest Neighbor (kNN), Support Vector Machine (SVM), Logistic Regression classifier, Linear Discriminant Analysis (LDA) classifier, Naïve Bayes classifier, and Multi-Layer Perceptron (MLP). After experiments were tested and evaluated, it shows that, with the appropriate classification method, the hybridization of features yields high accuracy with independence of classification method and effectiveness in the classification of fruit in a box.","fluidex; related topics, computer science, decision sciences","Artificial Intelligence, Computer Networks and Communications, Human-Computer Interaction, Signal Processing, Software, Information Systems and Management"
Factors affecting estrus and ovulation time in weaned sows with induced ovulation by GnRH administration in different seasons,"Pearodwong P., Tretipskul C., Soede N.M., Tummaruk P.",2019-01-01,"Animals, Female, Gonadotropin-Releasing Hormone, Ovulation, Seasons, Sexual Maturation, Swine, Buserelin, Ovulation induction, Season, Sow","Follicle development in post-weaning sows is influenced by various factors. To control ovulation time using hormone, factors that influence ovulation should be investigated. The present study was performed to evaluate the effect of GnRH (buserelin) administration in relation to season and sow parameters on ovulation time in weaned sows. Seventy-seven weaned sows were divided into the following groups: control (hot season, n=21; cool season, n=16) and treatment (hot season, n=22; cool season, n=18). Sows were kept in a close house equipped with an evaporative cooling system. Ovulation time was determined every 6 hr using transrectal ultrasonography. Administration of 10 µg buserelin at 72 hr after weaning affected estrus-to-ovulation interval (EOI) and weaning-to-ovulation interval (WOI) in sows (P<0.05). The percentage of sows that ovulated between 44–56 hr after injection was higher in the cool season than in hot season (P<0.05). Weaning-to-estrus interval (WEI) and injection-to-estrus interval (IEI) were affected by season (P<0.05). Body condition score (BCS) of sows influenced EOI (P<0.01). Sows with low backfat thickness, lactation length <20 days, or litter weight ≥67 kg, had delayed injection-to-ovulation interval (P<0.05). In conclusions, buserelin administration (10 µg, at 72 hr after weaning) advanced ovulation. Hot season prolonged ovulation time. Sows that were weaned with lactation length of at least 20 days, litter weight less than 67 kg, or BCS of at least 3, had better responses to buserelin injection. High backfat reserve after weaning is important for ovulation induction response by buserelin injection.",Veterinary Science,Veterinary (all)
Stability of unlined square tunnels in Hoek-Brown rock masses based on lower bound analysis,"Ukritchon B., Keawsawasvong S.",2019-01-01,"Hoek-Brown, Lower bounds, Rock mass, Semi-definite programming, Underground opening, Hoek-Brown, Lower bound, Rock mass, Semidefinite programming, Square tunnel, Underground opening","In this paper, the lower bound (LB) finite element limit analysis in conjunction with semidefinite programming (SDP) is developed and employed to investigate the stability of unlined square tunnels in Hoek-Brown (HB) material. Extensive parametric studies on the load factor of unlined square tunnels are conducted on practical ranges of the cover-depth ratio of tunnels, normalized uniaxial compressive strength of intact rock, geological strength index (GSI) and HB material constant (mi). The presented results are useful for a reliable and accurate assessment of the stability of unlined square tunnels in rock masses in practice.","soils and soil mechanics, fluidex; related topics, earth sciences, computer science","Geotechnical Engineering and Engineering Geology, Computer Science Applications"
Anatomical variations of anterior ethmoidal artery and their significance in endoscopic sinus surgery: a systematic review,"Abdullah B., Lim E.H., Husain S., Snidvongs K., Wang D.Y.",2019-05-01,"Anatomic Variation, Arteries, Endoscopy, Ethmoid Sinus, Humans, Paranasal Sinus Diseases, Anterior skull base, Endoscopic sinus surgery, Endoscopic skull base surgery, Sinus anatomy, Skull base","Purpose: Anterior ethmoidal artery (AEA) is at risk of injury in endoscopic sinus surgery due to its location. The aim of this review was to assess the anatomical variations of AEA and their significance. Methods: A literature search was performed on PUBMED, SCOPUS AND EMBASE. The following keywords were used: ethmoidal artery; anterior ethmoidal artery; anterior ethmoidal canal; ethmoid sinus; ethmoid roof; skull base. The search was conducted over a period of 6 months between October 2016 and April 2017. Results: 105 articles were retrieved. 76 articles which were either case reports or unrelated topics were excluded. Out of the 29 full text articles retrieved, 16 articles were selected; 3 were cadaveric dissection, 5 combined cadaveric dissection and computed tomography (CT) and the rest were of CT studies. All studies were of level III evidence and a total of 1985 arteries were studied. Its position at the skull base was influenced by the presence of supraorbital ethmoid cell (SOEC) and length of the lateral lamella of cribriform plate (LLCP). Inter population morphological variations contribute to the anatomical variations. Conclusions: The average diameter of AEA was 0.80 mm and the intranasal length was 5.82 mm. 79.2% was found between the second and third lamellae, 12.0% in the third lamella, 6% posterior to third lamella and 1.2% in the second lamella. Extra precaution should be taken in the presence of a well-pneumatized SOEC and a long LLCP as AEA tends to run freely below skull base.",medical,"Anatomy, Surgery, Pathology and Forensic Medicine, Radiology, Nuclear Medicine and Imaging"
"Optimizing Use of Nonalcoholic Fatty Liver Disease Fibrosis Score, Fibrosis-4 Score, and Liver Stiffness Measurement to Identify Patients With Advanced Fibrosis","Chan W.-K., Treeprasertsuk S., Goh G.B.-B., Fan J.-G., Song M.J., Charatcharoenwitthaya P., Duseja A., Dan Y.-Y., Imajo K., Nakajima A., Ho K.-Y., Goh K.-L., Wong V.W.-S.",2019-11-01,"Elasticity Imaging Techniques, Female, Humans, Liver, Liver Cirrhosis, Male, Middle Aged, Non-alcoholic Fatty Liver Disease, Predictive Value of Tests, Retrospective Studies, Sensitivity and Specificity, Severity of Illness Index, Fibroscan, GO ASIA, Noninvasive, Transient Elastography","Background & Aims: Measuring liver stiffness only in patients with indeterminate or high nonalcoholic fatty liver disease (NAFLD) fibrosis scores (called a 2-step approach) was reported to reduce indeterminate or discordant results while maintaining the accuracy to identify patients with advanced fibrosis. We aimed to validate this approach using data collected from the Gut and Obesity in Asia Workgroup. Methods: We performed a retrospective analysis of data from 759 patients with biopsy-proven NAFLD (24% with advanced fibrosis), seen at 10 centers in 9 countries in Asia, from 2006 through 2018. By using liver biopsies as the reference standard, we calculated percentages of misclassifications and indeterminate or discordant results from assessments made based on fibrosis scores (NAFLD fibrosis score [NFS] or Fibrosis-4 score) and liver stiffness measurements (LSMs), alone or in combination. The analysis was repeated using randomly selected subgroups with a different prevalence of advanced fibrosis (histologic fibrosis stage ≥F3). Results: In groups in which 3.7% and 10% of patients had advanced fibrosis, a 2-step approach (using the NFS followed by LSM only for patients with indeterminate or high NFS) and using a gray zone of 10 to 15 kPa for LSM, produced indeterminate or discordant results for 6.9% of patients and misclassified 2.7% of patients; only 25.6% of patients required LSM. In the group in which 10% of patients had advanced fibrosis, the same approach produced indeterminate or discordant results for 7.9% of patients and misclassified 6.6% of patients; only 27.4% of patients required LSM. In groups in which 24% and 50% of patients had advanced fibrosis, using LSM ≥10 kPa alone for the diagnosis of advanced fibrosis had the highest accuracy and misclassified 18.1% and 18.3% of patients, respectively. These results were similar when the Fibrosis-4 score was used in place of NFS. Conclusions: In a retrospective analysis, we found that a 2-step approach using fibrosis scores followed by LSM most accurately detects advanced fibrosis in populations with a low prevalence of advanced fibrosis. However, LSM ≥10 kPa identifies patients with advanced fibrosis with the highest level of accuracy in populations with a high prevalence of advanced fibrosis.","gastroenterology, medical","Hepatology, Gastroenterology"
Utilizing Twitter Data for Early Flood Warning in Thailand,"Jitkajornwanich K., Kongthong C., Khongsoontornjaroen N., Kaiyasuan J., Lawawirojwong S., Srestasathiern P., Srisonphan S., Vateekul P.",2019-01-22,"Encoding and decoding, Flood warning, Geo coding, String matching, Twitter Analysis, flood warning, geo-encoding and decoding, geocoding API, string matching, twitter analysis","Natural disasters cause significant damage to the country as well as its citizens as we have seen in the news. Drought, wild fire, earthquake and flooding are some examples of the primary natural disasters occurred in Thailand. In this research, we focus on »flooding» and use data from Twitter, where users' mobile devices are utilized as IoT input channels. The goal of this work is to analyze near real-time data (tweets) for early flood warning. Traditional methods in processing, analyzing and reporting a flooding event take quite some time. In social medias (through cellphones), on the other hand, by harvesting crowdsources, potential flooding can be predicted faster - though with the price of reliability of the retrieved tweets. In our research, several techniques are incorporated in order to maximize the accuracy of results, including, tokenization, geo-encoding and decoding, NLP via string matching (Levenshtein's algorithms), and Google APIs for visualization. Finally, the dynamic yet user-friendly map is produced with respect to the posted relevant tweets along their associated frequencies.","water engineeringneering, computer science","Computer Science Applications, Information Systems"
"Quantitative interpretation of seismic attributes for reservoir characterization of Early-Middle Miocene syn- and post-rift successions (Songkhla Basin, Gulf of Thailand)","Phoosongsee J., Morley C.K., Ferguson A.J.",2019-11-01,"Depositional environment, Fluvial, Gulf of Thailand, Post-rift, Reservoir characterization, Seismic attributes, Songkhla Basin, Syn-rift, Depositional environment, Fluvial, Gulf of Thailand, Post-rift, Reservoir characterization, Seismic attributes, Songkhla Basin, Syn-rift","The major hydrocarbon reservoirs in the Gulf of Thailand, including the Songkhla Basin, are deposited throughout the syn- and post-rift section (Late Eocene-Recent), with the main reservoirs occurring in the Early Miocene to Middle Miocene section. These reservoirs are predominantly fluvial channels with complex lateral and vertical geometries and distributions particularly as point bars, overbank deposits, and sand- or mud-filled channels. This study characterizes the reservoir architecture and depositional environment of Songkhla Basin from late syn-rift to post-rift, during the Miocene, by integrating the seismic attributes (RMS, similarity, and spectral decomposition), well log interpretations, and well biostratigraphic data. Two distinctive channel characteristics and patterns were interpreted: (A) N-S oriented meandering channel complexes, aligned sub-parallel to the western boundary faults, developed during the late syn-rift (upper Early Miocene), (B) NE-SW oriented long, narrow fluvial channels with tidal and marine influence, developed in the post-rift phase I (Middle Miocene). These channel orientations reflect changes in the basin architecture passing from the late syn-rift stage to the post rift. Syn-rift channel orientation was controlled by topography created by motion on the western boundary fault system, while during the post-rift stage channel orientations were affected by mild inversion on the boundary fault system and thermal subsidence, which resulted in an eastward shift in the basin depocentre towards the flexural margin.","fluidex; related topics, hydrocarbons, earth sciences","Oceanography, Geophysics, Geology, Economic Geology, Stratigraphy"
Effects of bituminous coal ash addition in pottery products,"Wonghom Y., Nilpairach S., Mongkolkachit C., Pornphatdetaudom T., Wasanapiarnpong T.",2019-01-01,"Ball clay, Bottom ash, Clay sources, Coal power plants, Color effects, Color space, Pottery, Bituminous coal ash, Bottom ash, Fly ash, Pottery","Bituminous coal ash, fly ash (FA) and bottom ash (BA), from coal power plant were studied in this research for utilizations in ceramic and pottery industries. Both fly ash and bottom ash mixed with four different ball clays from two kinds of ceramic pottery products such as flowerpot and construction brick, Ratchaburi, Chantaburi, Angthong and Chonburi ball clay. The mixtures were varying ratio between ashes and clays depend on clay sources. After mixing, the bodies were formed to test pieces and were then fired at 800-1200 °C. The results indicated that, added fly ash 0-40 wt% significantly decreased water absorption and increased bending strength when fired at 1150 °C or above. For color effect, CIE L∗a∗b∗ color space, both fly ash and bottom ash revealed the samples less lightness, more red and yellow appearance. These results are obvious when fired at 1150 °C or above. Following the results, fly ash is possible to be used in ceramic pottery industries replaced with other addition such as sand and pottery stone.","fluidex; related topics, Materials Science, engineering","Materials Science (all), Mechanics of Materials, Mechanical Engineering"
